date,IO_LONG_30,REMOTE_IS_UNREACHABLE,Latency_172.18.158.42,IO_LONG_120,IO_SUBMIT_EXCEEDED_LIMIT,SCHEDULER_STUCK,ASYNC_IO_CK_EXCEEDED_LIMIT,IO_LONG_60,RPC_SEND_LINGERED_5SEC,MDM_IS_UNREACHABLE,WRITE_KA_CAUSED_DISCONNECT,SND_ERR_NOT_CONNECTED,IO_TIMEDOUT,RCV_MSG_RPC_NOT_FOUND,RPC_LINGERED_3SEC,CONNECTION_DOWN,IO_LONG_15,RCV_SOCK_IO_ERR,KA_CAUSED_DISCONNECT,NET_CHAN_REJECTED_MSG,RCV_ERR,IO_LONG_1,CON_SND_MSG_ABORTED,IO_LONG_5,RPC_TIMED_OUT,SND_ERR,DROPPED_REQUESTS,RPC_LINGERED_1SEC,NET_CHAN_ESTABLISH_ERROR,Latency_172.16.158.32,SOCKET_DOWN,RCV_TIMEOUT,NET_CHAN_UPDATED,MESSAGE_PEER_ID_MISMATCH,SND_TIMEOUT,NET_CON_CK_EXCEEDED_LIMIT,SND_SOCK_IO_ERR,IO_RETRY_10,SOCKET_CK_EXCEEDED_LIMIT,MALLOC_FAILED,
10/04 18:19:32,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54497,0,0,0,0,0,0,0,0,0,0,
10/04 18:19:34,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54497,0,0,0,0,0,0,0,0,0,0,
10/04 18:19:36,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26325,0,0,0,0,0,0,0,0,0,0,
10/04 18:19:38,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26325,0,0,0,0,0,0,0,0,0,0,
10/04 18:19:40,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30127,0,0,0,0,0,0,0,0,0,0,
10/04 18:19:42,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30127,0,0,0,0,0,0,0,0,0,0,
10/04 18:19:44,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30127,0,0,0,0,0,0,0,0,0,0,
10/04 18:19:46,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25959,0,0,0,0,0,0,0,0,0,0,
10/04 18:19:48,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25959,0,0,0,0,0,0,0,0,0,0,
10/04 18:19:50,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31797,0,0,0,0,0,0,0,0,0,0,
10/04 18:19:52,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31797,0,0,0,0,0,0,0,0,0,0,
10/04 18:19:54,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31797,0,0,0,0,0,0,0,0,0,0,
10/04 18:19:56,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21597,0,0,0,0,0,0,0,0,0,0,
10/04 18:19:58,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21597,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:00,0,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28904,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:02,0,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28904,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:04,0,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28904,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:06,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22059,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:08,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22059,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:10,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26518,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:12,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26518,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:14,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26518,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:16,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23677,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:18,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23677,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:20,0,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29103,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:22,0,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29103,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:24,0,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29103,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:26,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24741,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:28,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24741,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:30,0,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40865,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:32,0,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40865,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:34,0,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40865,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:36,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93078,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:38,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93078,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:40,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28321,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:42,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28321,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:44,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28321,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:46,0,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28140,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:48,0,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28140,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:50,0,0,9772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27336,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:52,0,0,9772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27336,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:54,0,0,9772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27336,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:56,0,0,9521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30969,0,0,0,0,0,0,0,0,0,0,
10/04 18:20:58,0,0,9521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30969,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:00,0,0,15547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33218,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:02,0,0,15547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33218,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:04,0,0,15547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33218,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:06,0,0,2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34057,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:08,0,0,2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34057,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:10,0,0,101457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22394,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:12,0,0,101457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22394,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:14,0,0,101457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22394,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:16,0,0,108925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24919,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:18,0,0,108925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24919,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:20,0,0,32737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23707,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:22,0,0,32737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23707,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:24,0,0,32737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23707,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:26,0,0,21058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32842,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:28,0,0,21058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32842,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:30,0,0,125674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31502,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:32,0,0,125674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31502,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:34,0,0,125674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31502,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:36,0,0,91105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60517,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:38,0,0,91105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60517,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:40,0,0,61507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39989,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:42,0,0,61507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39989,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:44,0,0,61507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39989,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:46,0,0,80045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31906,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:48,0,0,80045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31906,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:50,0,0,130357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29014,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:52,0,0,130357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29014,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:54,0,0,130357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29014,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:56,0,0,88545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27900,0,0,0,0,0,0,0,0,0,0,
10/04 18:21:58,0,0,88545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27900,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:00,0,0,81822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27689,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:02,0,0,81822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27689,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:04,0,0,81822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27689,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:06,0,0,105551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40037,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:08,0,0,105551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40037,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:10,0,0,182770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28242,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:12,0,0,182770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28242,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:14,0,0,182770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,28242,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:16,0,0,270698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,26432,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:18,0,0,270698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26432,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:20,0,0,124757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25646,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:22,0,0,124757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25646,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:24,0,0,124757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25646,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:26,0,0,94294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25040,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:28,0,0,94294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25040,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:30,0,0,86683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28566,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:32,0,0,86683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28566,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:34,0,0,86683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28566,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:36,0,0,68298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27445,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:38,0,0,68298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27445,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:40,0,0,37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50093,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:42,0,0,37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50093,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:44,0,0,37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50093,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:46,0,0,23899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34884,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:48,0,0,23899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34884,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:50,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24822,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:52,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24822,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:54,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24822,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:56,0,0,39311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38202,0,0,0,0,0,0,0,0,0,0,
10/04 18:22:58,0,0,39311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38202,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:00,0,0,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33719,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:02,0,0,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33719,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:04,0,0,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33719,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:06,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27343,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:08,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27343,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:10,0,0,23621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28569,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:12,0,0,23621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28569,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:14,0,0,23621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28569,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:16,0,0,42075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24985,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:18,0,0,42075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24985,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:20,0,0,240247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20694,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:22,0,0,240247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20694,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:24,0,0,240247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20694,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:26,0,0,53947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23707,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:28,0,0,53947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23707,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:30,0,0,49219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24003,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:32,0,0,49219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24003,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:34,0,0,49219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24003,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:36,0,0,45619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31772,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:38,0,0,45619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31772,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:40,0,0,67946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47876,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:42,0,0,67946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47876,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:44,0,0,67946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47876,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:46,0,0,53245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81056,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:48,0,0,53245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81056,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:50,0,0,143142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28940,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:52,0,0,143142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28940,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:54,0,0,143142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28940,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:56,0,0,219013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29640,0,0,0,0,0,0,0,0,0,0,
10/04 18:23:58,0,0,219013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29640,0,0,0,0,0,0,0,0,0,0,
10/04 18:24:00,0,0,26548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35682,0,0,0,0,0,0,0,0,0,0,
10/04 18:24:02,0,0,26548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35682,0,0,0,0,0,0,0,0,0,0,
10/04 18:24:04,0,0,26548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35682,0,0,0,0,0,0,0,0,0,0,
10/04 18:24:06,0,0,12727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26864,0,0,0,0,0,0,0,0,0,0,
10/04 18:24:08,0,0,12727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26864,0,0,0,0,0,0,0,0,0,0,
10/04 18:24:10,0,0,71553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30599,0,0,0,0,0,0,0,0,0,0,
10/04 18:24:12,0,0,71553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30599,0,0,0,0,0,0,0,0,0,0,
10/04 18:24:14,0,0,71553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30599,0,0,0,0,0,0,0,0,0,0,
10/04 18:24:16,0,0,66784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25048,0,0,0,0,0,0,0,0,0,0,
10/04 18:24:18,0,0,66784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25048,0,0,0,0,0,0,0,0,0,0,
